record_id,user_id,transaction_amount,region,event_date,status
8533,1459,446.98,East,2026-01-06,success
8534,1314,430.32,West,2025-12-20,failed
8535,603,320.76,North,2025-12-24,success
8536,1904,685.31,North,2025-12-30,failed
8537,84,404.01,West,2026-01-05,success
8538,18,644.22,East,2025-12-20,success
8539,819,375.81,North,2026-01-19,success
8540,1333,446.34,North,2026-01-16,success
8541,1384,448.92,West,2025-12-26,failed
8542,1914,422.19,South,2026-01-12,success
8543,384,642.57,East,2026-01-10,failed
8544,1928,427.7,West,2026-01-05,failed
8545,1252,680.2,East,2026-01-01,failed
8546,1290,589.9,West,2026-01-11,success
8547,10,429.34,West,2026-01-08,success
8548,1663,347.66,South,2026-01-09,failed
8549,1365,584.5,West,2025-12-22,failed
8550,1755,556.21,East,2025-12-23,failed
8551,1505,485.62,North,2026-01-02,success
8552,1631,416.39,East,2026-01-11,success
8553,816,,South,2026-01-15,success
8554,1988,500.82,West,2025-12-22,failed
8555,1595,637.9,East,2026-01-08,success
8556,1272,592.99,East,2026-01-19,failed
8557,1081,,East,2026-01-14,success
8558,868,517.42,South,2025-12-29,failed
8559,1509,7561.0,North,2025-12-22,success
8560,101,405.18,South,2026-01-17,success
8561,1789,531.37,East,2026-01-09,failed
8562,1439,594.51,South,2026-01-19,success
8563,952,410.9,South,2025-12-27,failed
8564,1508,514.15,East,2025-12-22,success
8565,1432,396.91,West,2026-01-13,failed
8566,1883,,West,2026-01-08,success
8567,900,519.84,West,2026-01-19,success
8568,504,438.84,East,2025-12-25,success
8569,1215,792.65,West,2025-12-30,success
8570,624,432.03,West,2025-12-30,failed
8571,555,508.3,East,2026-01-14,success
8572,1204,502.11,North,2025-12-25,success
8573,129,250.78,East,2025-12-27,success
8574,1199,389.78,North,2026-01-07,success
8575,1546,566.91,South,2026-01-17,success
8576,44,371.73,South,2026-01-16,success
8577,904,344.32,North,2025-12-24,failed
8578,2000,626.26,North,2026-01-14,failed
8579,178,587.86,,2026-01-14,success
8580,560,641.79,,2026-01-16,success
8581,1935,731.15,South,2025-12-24,success
8582,1037,340.05,East,2026-01-04,failed
8583,157,318.42,South,2025-12-25,failed
8584,1747,618.34,North,2026-01-11,failed
8585,264,265.88,South,2026-01-05,failed
8586,172,581.32,West,2026-01-05,success
8587,1637,390.52,East,2026-01-11,failed
8588,841,591.54,West,2025-12-23,success
8589,350,599.96,North,2026-01-13,success
8590,1818,332.5,North,2026-01-19,failed
8591,1068,,North,2026-01-15,success
8592,1129,470.34,North,2026-01-15,success
8593,193,453.67,South,2026-01-13,failed
8594,512,719.27,West,2026-01-05,success
8595,1045,521.02,East,2026-01-19,success
8596,1102,,South,2025-12-30,failed
8597,467,606.93,West,2026-01-01,success
8598,293,483.95,South,2026-01-03,failed
8599,1784,471.65,West,2026-01-19,success
8600,1117,,South,2025-12-29,failed
8601,1372,465.68,East,2026-01-04,success
8602,4,,North,2025-12-26,success
8603,1443,376.42,South,2025-12-29,success
8604,1702,688.11,North,2025-12-28,failed
8605,634,454.56,,2025-12-24,failed
8606,1153,474.31,North,2026-01-13,success
8607,1905,346.63,South,2025-12-27,failed
8608,737,526.78,North,2025-12-26,success
8609,440,242.46,West,2026-01-06,failed
8610,1751,412.9,South,2026-01-14,success
8611,1907,539.99,East,2026-01-13,success
8612,1049,367.06,West,2026-01-08,success
8613,464,577.52,East,2025-12-21,failed
8614,758,417.21,East,2026-01-04,failed
8615,351,389.58,West,2026-01-16,success
8616,1332,602.25,West,2025-12-20,failed
8617,1197,,North,2026-01-04,success
8618,1770,327.04,West,2026-01-02,failed
8619,498,575.55,East,2026-01-14,success
8620,1726,665.29,East,2026-01-04,success
8621,1596,618.37,West,2025-12-22,success
8622,1704,471.91,East,2026-01-01,failed
8623,207,554.31,West,2026-01-02,failed
8624,195,350.48,North,2025-12-22,success
8625,288,312.38,North,2026-01-05,success
8626,1419,429.4,South,2026-01-13,failed
8627,1167,456.89,South,2026-01-14,failed
8628,374,278.36,South,2025-12-31,failed
8629,863,785.19,South,2025-12-26,failed
8630,1786,503.68,North,2026-01-15,failed
8631,135,502.5,South,2026-01-13,success
8632,1678,429.31,South,2025-12-25,failed
8633,1107,470.07,North,2026-01-11,success
8634,133,555.87,South,2025-12-20,success
8635,575,453.71,North,2025-12-23,failed
8636,87,636.3,North,2025-12-24,failed
8637,922,510.32,North,2026-01-08,failed
8638,1251,479.81,North,2025-12-28,failed
8639,396,346.88,North,2026-01-05,success
8640,1574,537.48,South,2026-01-01,success
8641,837,848.84,North,2026-01-02,success
8642,797,494.49,West,2025-12-30,success
8643,1225,262.38,East,2026-01-18,success
8644,1411,473.65,East,2026-01-11,failed
8645,1895,530.27,East,2025-12-23,success
8646,529,457.62,West,2026-01-13,failed
8647,73,362.65,West,2025-12-30,failed
8648,84,456.24,East,2026-01-15,success
8649,1114,748.11,West,2026-01-03,failed
8650,1770,690.72,South,2026-01-05,failed
8651,128,482.38,North,2025-12-29,success
8652,45,3865.4,East,2025-12-26,success
8653,1118,630.09,East,2026-01-01,success
8654,639,490.76,South,2026-01-14,failed
8655,1722,450.12,South,2026-01-02,success
8656,987,611.51,North,2025-12-27,failed
8657,653,582.5,East,2026-01-14,success
8658,1975,460.0,West,2026-01-03,success
8659,118,609.93,North,2026-01-07,success
8660,1424,677.79,East,2026-01-01,failed
8661,859,517.34,North,2025-12-26,failed
8662,828,556.34,West,2026-01-11,failed
8663,273,615.01,South,2026-01-05,success
8664,710,387.25,,2025-12-31,success
8665,50,766.62,East,2025-12-28,success
8666,706,403.65,West,2026-01-10,success
8667,85,646.46,West,2026-01-17,success
8668,1018,469.06,South,2025-12-20,success
8669,233,478.04,South,2026-01-15,success
8670,1156,560.75,West,2025-12-20,success
8671,1525,392.25,West,2026-01-11,success
8672,1980,667.64,North,2026-01-10,success
8673,313,611.69,South,2026-01-15,success
8674,466,780.05,West,2026-01-18,failed
8675,862,495.52,East,2026-01-18,failed
8676,795,611.46,South,2025-12-28,success
8677,1982,609.2,South,2026-01-02,success
8678,1818,495.73,East,2026-01-02,failed
8679,1085,367.32,East,2026-01-01,failed
8680,751,423.49,South,2025-12-28,failed
8681,1103,744.85,East,2025-12-22,failed
8682,709,280.14,West,2026-01-17,success
8683,669,320.3,West,2026-01-05,failed
8684,493,367.29,East,2025-12-29,failed
8685,1363,495.65,West,2026-01-13,success
8686,1197,459.98,North,2025-12-26,success
8687,1073,551.5,South,2026-01-04,failed
8688,1790,524.25,North,2026-01-16,failed
8689,1367,539.45,West,2026-01-03,failed
8690,1496,382.56,East,2026-01-04,failed
8691,827,473.57,West,2025-12-30,success
8692,1089,819.73,North,2025-12-31,success
8693,176,393.02,North,2026-01-10,success
8694,1459,511.79,West,2026-01-08,success
8695,1089,690.98,West,2025-12-30,success
8696,1886,550.8,West,2026-01-14,success
8697,1605,617.48,East,2026-01-07,success
8698,1258,481.78,East,2025-12-31,success
8699,377,,South,2025-12-28,failed
8700,1960,623.97,East,2026-01-11,failed
8701,1150,452.39,South,2026-01-18,failed
8702,235,467.39,North,2026-01-19,success
8703,326,614.31,North,2025-12-22,success
8704,1337,521.87,East,2026-01-03,failed
8705,1671,613.74,West,2025-12-27,failed
8706,1407,535.15,South,2025-12-27,success
8707,386,,,2026-01-06,success
8708,852,379.94,East,2026-01-08,success
8709,734,550.26,East,2026-01-01,failed
8710,423,485.91,East,2026-01-13,failed
8711,875,557.01,South,2025-12-28,failed
8712,804,651.46,East,2026-01-07,success
8713,1233,349.67,North,2026-01-07,failed
8714,958,691.06,West,2025-12-24,failed
8715,596,500.9,West,2025-12-25,failed
8716,549,587.29,South,2025-12-22,success
8717,1491,508.56,South,2026-01-10,success
8718,1187,669.89,South,2026-01-10,success
8719,1207,510.26,South,2025-12-24,success
8720,373,,North,2025-12-26,failed
8721,1044,432.59,North,2026-01-11,failed
8722,1371,497.64,West,2026-01-04,failed
8723,762,667.84,West,2025-12-27,failed
8724,1557,656.28,East,2025-12-27,success
8725,873,491.06,East,2026-01-02,failed
8726,1303,,South,2025-12-24,success
8727,476,527.42,East,2026-01-14,failed
8728,498,480.55,West,2025-12-27,success
8729,1530,454.74,South,2025-12-22,failed
8730,1814,710.78,West,2026-01-06,success
8731,284,448.11,South,2026-01-10,success
8732,306,682.67,South,2026-01-12,success
8733,1412,384.24,North,2025-12-28,success
8734,262,480.07,West,2026-01-17,success
8735,937,499.04,South,2026-01-15,failed
8736,520,,West,2025-12-30,failed
8737,143,394.13,West,2026-01-14,failed
8738,432,432.3,East,2025-12-30,failed
8739,1815,703.56,East,2026-01-05,success
8740,1452,518.49,East,2026-01-06,failed
8741,1032,550.47,South,2026-01-10,success
8742,1424,595.92,South,2026-01-04,success
8743,1241,397.59,North,2026-01-12,success
8744,355,250.93,South,2026-01-18,success
8745,1001,563.64,West,2025-12-21,failed
8746,1329,537.45,North,2026-01-12,success
8747,1154,696.52,East,2025-12-27,success
8748,708,478.18,East,2026-01-14,success
8749,353,501.82,North,2026-01-19,success
8750,83,509.0,South,2025-12-21,failed
8751,483,408.89,South,2026-01-07,failed
8752,786,515.13,West,2026-01-01,success
8753,1740,433.53,North,2026-01-16,success
8754,586,486.75,East,2026-01-14,failed
8755,1689,430.13,North,2026-01-13,success
8756,1853,493.85,West,2026-01-02,failed
8757,120,600.24,East,2026-01-03,failed
8758,1596,322.56,South,2025-12-23,failed
8759,41,624.73,West,2026-01-15,success
8760,260,731.27,North,2026-01-18,failed
8761,317,597.82,North,2026-01-10,failed
8762,1247,790.75,East,2026-01-02,failed
8763,782,512.22,West,2026-01-13,failed
8764,844,878.11,East,2025-12-25,failed
8765,18,629.41,,2026-01-05,failed
8766,1002,489.42,South,2025-12-26,success
8767,302,369.78,,2025-12-27,failed
8768,876,,South,2026-01-12,success
8769,551,460.31,East,2025-12-23,failed
8770,1012,463.61,West,2026-01-15,failed
8771,161,637.37,North,2026-01-05,failed
8772,334,540.54,,2026-01-08,success
8773,1282,504.0,East,2025-12-21,success
8774,809,217.98,South,2025-12-22,failed
8775,1987,611.91,North,2026-01-09,success
8776,1031,492.17,East,2026-01-03,failed
8777,202,616.76,South,2026-01-12,success
8778,1921,569.28,East,2026-01-01,failed
8779,34,398.71,North,2025-12-27,failed
8780,1465,661.01,East,2025-12-25,success
8781,330,684.91,North,2026-01-04,failed
8782,512,535.54,West,2025-12-31,success
8783,823,367.0,West,2025-12-22,success
8784,969,517.35,North,2026-01-06,success
8785,1799,434.67,West,2026-01-03,failed
8786,857,567.98,North,2026-01-02,success
8787,616,360.36,West,2025-12-20,failed
8788,787,374.49,North,2026-01-15,success
8789,1128,616.47,North,2026-01-04,failed
8790,1030,,South,2025-12-20,failed
8791,659,428.93,West,2025-12-26,success
8792,1962,683.54,West,2026-01-07,success
8793,1057,543.53,West,2025-12-30,failed
8794,1118,,East,2026-01-10,failed
8795,1636,530.47,East,2026-01-10,success
8796,354,,East,2026-01-05,success
8797,112,467.12,West,2025-12-31,failed
8798,1283,631.45,North,2026-01-05,failed
8799,1727,612.36,North,2026-01-17,success
8800,903,555.32,West,2026-01-16,failed
8801,1037,582.0,West,2026-01-07,success
8802,282,681.76,North,2026-01-01,failed
8803,177,661.24,North,2025-12-23,success
8804,463,446.26,West,2026-01-16,success
8805,895,370.36,West,2026-01-13,failed
8806,217,486.01,East,2026-01-09,success
8807,37,692.42,North,2025-12-28,success
8808,523,516.34,North,2026-01-07,success
8809,955,435.94,West,2026-01-11,failed
8810,1947,430.23,East,2026-01-02,success
8811,765,727.93,South,2025-12-26,failed
8812,1934,352.6,East,2026-01-04,success
8813,1906,331.91,North,2026-01-08,success
8814,1429,644.95,South,2025-12-27,success
8815,1727,577.58,North,2026-01-07,failed
8816,1096,625.69,West,2026-01-06,success
8817,278,456.98,North,2026-01-01,success
8818,1493,582.4,West,2026-01-10,success
8819,1383,,East,2026-01-03,failed
8820,1898,513.95,West,2026-01-03,failed
8821,1230,656.93,West,2026-01-04,success
8822,1417,675.24,North,2025-12-21,failed
8823,652,506.24,South,2026-01-13,failed
8824,482,589.63,South,2025-12-28,failed
8825,1582,450.62,South,2026-01-02,failed
8826,1152,500.12,West,2025-12-21,failed
8827,504,565.45,East,2025-12-28,failed
8828,7,705.15,South,2025-12-22,failed
8829,1798,328.93,South,2026-01-14,success
8830,337,721.3,East,2025-12-30,failed
8831,816,531.19,South,2026-01-04,success
8832,899,548.5,North,2026-01-15,success
8833,855,256.5,North,2025-12-31,failed
8834,461,579.54,North,2026-01-07,failed
8835,636,648.18,East,2026-01-06,failed
8836,1000,,South,2025-12-29,failed
8837,1698,523.21,South,2026-01-02,failed
8838,1701,714.68,North,2026-01-08,failed
8839,214,480.23,West,2026-01-19,failed
8840,366,402.59,West,2025-12-25,failed
8841,117,628.11,West,2025-12-21,success
8842,1387,486.57,North,2025-12-28,failed
8843,1466,614.55,South,2026-01-11,success
8844,976,667.74,North,2025-12-24,success
8845,162,528.23,East,2025-12-21,success
8846,1882,456.67,,2026-01-04,success
8847,605,610.55,North,2025-12-28,failed
8848,1711,643.74,East,2025-12-22,success
8849,1963,434.45,East,2025-12-31,success
8850,850,746.93,North,2025-12-31,failed
8851,832,296.22,West,2025-12-26,success
8852,1050,473.85,West,2025-12-30,success
8853,112,484.37,South,2025-12-30,success
8854,1842,366.12,West,2025-12-28,failed
8855,41,681.28,West,2026-01-16,failed
8856,995,501.66,South,2025-12-28,success
8857,633,571.85,East,2026-01-06,failed
8858,563,559.63,East,2025-12-26,failed
8859,1879,552.32,East,2025-12-21,failed
8860,1922,429.16,East,2026-01-09,failed
8861,746,365.64,North,2025-12-21,failed
8862,1267,535.71,South,2026-01-02,failed
8863,1542,387.4,West,2026-01-11,success
8864,1501,525.11,South,2026-01-09,success
8865,743,334.18,South,2026-01-10,success
8866,1676,652.23,East,2026-01-07,success
8867,275,633.71,West,2026-01-12,success
8868,228,575.88,North,2025-12-24,success
8869,6,638.04,South,2026-01-13,success
8870,1050,538.6,East,2025-12-23,failed
8871,1012,528.67,West,2025-12-23,failed
8872,17,490.75,North,2026-01-04,success
8873,1256,596.14,South,2026-01-12,success
8874,741,408.43,West,2026-01-12,success
8875,1472,439.8,North,2026-01-13,failed
8876,1472,413.17,,2025-12-22,failed
8877,1128,293.89,South,2025-12-22,success
8878,595,,North,2026-01-01,success
8879,769,351.24,South,2026-01-05,failed
8880,1748,582.41,West,2026-01-17,success
8881,290,,North,2025-12-25,failed
8882,515,376.05,South,2026-01-18,failed
8883,1928,589.61,East,2026-01-08,success
8884,569,430.56,,2026-01-03,failed
8885,640,,North,2025-12-31,failed
8886,1201,345.95,West,2026-01-11,failed
8887,374,567.21,South,2026-01-09,success
8888,550,443.4,South,2025-12-28,failed
8889,244,538.28,East,2026-01-18,success
8890,1544,534.1,West,2026-01-04,failed
8891,1889,,North,2026-01-12,failed
8892,1370,384.64,West,2025-12-25,failed
8893,1622,548.96,West,2026-01-19,success
8894,384,623.1,North,2025-12-28,failed
8895,1123,508.91,South,2026-01-02,success
8896,714,359.62,South,2025-12-20,failed
8897,1540,482.18,North,2026-01-16,success
8898,1042,257.53,North,2026-01-08,success
8899,351,407.3,North,2025-12-20,failed
8900,1572,299.21,East,2026-01-04,success
8901,434,679.51,,2025-12-25,failed
8902,178,,South,2026-01-16,failed
8903,1716,190.55,South,2025-12-30,failed
8904,1902,395.65,North,2025-12-27,success
8905,1722,494.39,South,2026-01-04,success
8906,1005,375.7,West,2026-01-06,failed
8907,304,596.66,South,2026-01-19,success
8908,1109,394.76,,2026-01-18,failed
8909,1971,561.0,East,2026-01-07,failed
8910,1881,,East,2026-01-15,failed
8911,509,480.46,North,2026-01-13,success
8912,299,410.75,East,2026-01-05,success
8913,552,,West,2026-01-06,failed
8914,1288,496.98,South,2026-01-14,failed
8915,1379,721.24,East,2026-01-14,failed
8916,168,584.84,West,2025-12-21,success
8917,958,,North,2025-12-27,failed
8918,387,720.54,North,2026-01-09,failed
8919,368,409.77,East,2025-12-30,failed
8920,862,574.93,,2026-01-01,success
8921,132,462.13,North,2025-12-23,failed
8922,1254,327.67,North,2026-01-08,success
8923,1486,564.06,East,2025-12-23,failed
8924,421,340.92,West,2025-12-29,success
8925,571,427.09,West,2026-01-17,failed
8926,48,595.02,North,2026-01-17,success
8927,1692,437.9,East,2026-01-15,failed
8928,482,392.41,East,2026-01-19,failed
8929,165,587.16,North,2026-01-09,failed
8930,1026,547.32,East,2025-12-22,failed
8931,1225,388.51,South,2026-01-01,success
8932,1828,537.03,East,2026-01-08,failed
8933,1094,636.41,East,2025-12-21,success
8934,1246,455.48,South,2025-12-26,success
8935,176,448.68,South,2026-01-01,failed
8936,590,640.8,West,2025-12-31,success
8937,690,530.94,North,2026-01-09,failed
8938,570,471.2,North,2026-01-03,failed
8939,757,469.18,West,2025-12-29,failed
8940,725,636.6,South,2026-01-08,success
8941,175,539.26,West,2026-01-01,failed
8942,525,406.5,North,2026-01-14,success
8943,1575,503.28,West,2026-01-09,failed
8944,1444,534.37,North,2025-12-22,failed
8945,82,533.74,West,2026-01-09,success
8946,951,556.36,South,2025-12-30,failed
8947,1880,507.22,North,2025-12-25,failed
8948,949,357.19,North,2026-01-06,success
8949,922,,West,2026-01-02,success
8950,126,351.7,South,2026-01-14,failed
8951,1246,480.33,West,2025-12-22,success
8952,694,545.79,West,2026-01-07,failed
8953,180,520.91,North,2026-01-16,success
8954,1700,544.58,North,2025-12-30,failed
8955,1907,543.3,West,2025-12-25,failed
8956,297,616.71,South,2026-01-06,failed
8957,1673,802.9,,2026-01-14,success
8958,937,635.3,West,2026-01-04,failed
8959,1437,403.54,East,2025-12-25,success
8960,1982,578.83,East,2026-01-04,failed
8961,19,298.71,North,2025-12-23,success
8962,569,471.31,West,2026-01-03,success
8963,893,,North,2026-01-16,success
8964,1165,412.96,North,2026-01-13,failed
8965,851,528.63,South,2026-01-17,failed
8966,3,474.17,North,2026-01-15,success
8967,261,606.67,South,2025-12-30,failed
8968,1921,363.37,North,2025-12-22,success
8969,438,228.01,South,2026-01-09,success
8970,106,539.6,West,2026-01-04,failed
8971,35,563.81,East,2025-12-27,success
8972,232,581.17,East,2026-01-11,success
8973,664,587.66,West,2025-12-30,success
8974,1406,335.0,South,2025-12-27,failed
8975,590,514.52,South,2026-01-15,failed
8976,519,441.49,North,2026-01-01,failed
8977,398,538.91,North,2025-12-26,success
8978,330,549.06,North,2026-01-03,success
8979,196,518.74,North,2026-01-15,failed
8980,689,429.57,North,2026-01-17,success
8981,1942,599.36,South,2025-12-23,success
8982,1972,599.11,North,2026-01-16,success
8983,961,516.65,East,2025-12-28,failed
8984,1290,447.5,West,2026-01-12,failed
8985,1901,,South,2025-12-31,success
8986,842,488.82,West,2025-12-23,success
8987,89,575.14,East,2025-12-23,failed
8988,698,728.97,South,2025-12-26,success
8989,97,675.17,West,2026-01-01,failed
8990,467,645.71,North,2026-01-14,failed
8991,1284,369.26,South,2026-01-03,success
8992,1718,657.17,South,2026-01-12,success
8993,864,612.42,East,2025-12-24,success
8994,1300,498.86,South,2025-12-22,success
8995,160,581.1,North,2025-12-29,failed
8996,1696,460.08,West,2026-01-11,failed
8997,183,525.34,South,2025-12-24,failed
8998,1583,590.1,South,2026-01-12,success
8999,342,458.21,East,2025-12-28,success
9000,1008,595.11,West,2025-12-31,failed
9001,969,588.39,South,2026-01-07,failed
9002,1972,,North,2025-12-28,failed
9003,484,564.83,East,2025-12-30,success
9004,531,477.14,North,2026-01-19,success
9005,832,304.53,West,2026-01-06,success
9006,1143,415.88,East,2026-01-10,failed
9007,1300,521.15,West,2026-01-14,failed
9008,1098,437.36,West,2026-01-13,failed
9009,617,444.56,East,2026-01-03,success
9010,1272,555.14,South,2026-01-01,success
9011,983,387.44,North,2025-12-28,success
9012,1851,512.91,East,2026-01-10,failed
9013,237,574.09,East,2025-12-31,success
9014,1836,420.83,North,2026-01-15,success
9015,905,,South,2025-12-21,failed
9016,1151,529.29,West,2026-01-06,failed
9017,330,322.58,South,2026-01-07,success
9018,1673,585.51,South,2026-01-06,success
9019,1059,705.52,North,2026-01-05,success
9020,1810,626.68,West,2025-12-27,failed
9021,1090,542.06,North,2025-12-31,success
9022,802,502.97,North,2025-12-28,failed
9023,273,483.71,West,2026-01-13,failed
9024,330,569.9,,2026-01-10,failed
9025,1794,564.27,North,2026-01-19,failed
9026,552,629.61,East,2025-12-22,failed
9027,1214,532.13,North,2025-12-22,failed
9028,532,469.92,East,2025-12-30,failed
9029,582,410.02,North,2026-01-18,failed
9030,1147,602.53,South,2025-12-20,success
9031,1339,611.11,,2025-12-21,failed
9032,1784,520.7,South,2026-01-06,success
9033,775,577.43,North,2026-01-10,success
9034,1365,565.59,East,2026-01-11,failed
9035,1189,540.08,East,2026-01-07,success
9036,1497,164.82,North,2025-12-23,success
9037,693,318.4,South,2026-01-02,failed
9038,797,481.34,North,2026-01-02,failed
9039,1300,437.46,East,2025-12-20,success
9040,1290,324.4,South,2025-12-23,success
9041,1269,549.71,East,2025-12-31,failed
9042,466,384.92,East,2026-01-17,failed
9043,650,332.21,East,2026-01-14,failed
9044,29,436.42,South,2026-01-12,failed
9045,111,490.95,East,2026-01-14,success
9046,1968,600.67,West,2026-01-17,failed
9047,1036,516.4,North,2026-01-01,failed
9048,1927,399.51,East,2026-01-12,success
9049,66,387.31,West,2025-12-23,failed
9050,1778,401.14,West,2026-01-09,success
9051,1018,543.45,South,2026-01-09,failed
9052,1647,469.38,South,2026-01-08,failed
9053,971,598.91,,2025-12-21,failed
9054,1041,470.13,East,2026-01-13,success
9055,1518,460.43,East,2026-01-06,failed
9056,1071,453.18,North,2026-01-13,failed
9057,1023,630.2,West,2026-01-04,failed
9058,1735,586.96,West,2026-01-08,success
9059,275,789.96,South,2026-01-03,success
9060,1288,298.02,East,2026-01-10,success
9061,632,767.07,South,2025-12-27,success
9062,1599,531.83,North,2025-12-29,success
9063,1851,5675.900000000001,East,2025-12-24,failed
9064,1802,,West,2025-12-28,success
9065,888,347.62,East,2026-01-18,failed
9066,1506,,South,2026-01-10,failed
9067,208,467.08,North,2026-01-09,success
9068,194,357.47,,2025-12-29,success
9069,1855,497.91,West,2025-12-29,failed
9070,1122,383.38,South,2025-12-28,success
9071,355,665.87,South,2026-01-11,success
9072,1608,356.56,North,2025-12-28,success
9073,110,486.17,,2026-01-11,success
9074,642,,North,2026-01-07,failed
9075,1815,400.64,South,2025-12-28,failed
9076,1536,363.69,East,2026-01-03,failed
9077,1500,293.57,South,2025-12-30,failed
9078,366,,North,2026-01-19,success
9079,791,528.74,East,2026-01-15,failed
9080,817,450.65,South,2026-01-18,success
9081,991,568.59,West,2025-12-24,success
9082,1606,568.37,North,2026-01-12,failed
9083,2000,619.86,East,2026-01-13,failed
9084,718,401.05,East,2026-01-16,success
9085,1125,3407.5,North,2026-01-19,success
9086,1141,658.59,South,2026-01-02,success
9087,1350,561.87,East,2025-12-23,failed
9088,1655,410.73,North,2025-12-31,success
9089,1835,495.07,West,2026-01-17,success
9090,1714,540.93,South,2025-12-27,success
9091,24,545.25,West,2026-01-06,success
9092,863,605.41,South,2026-01-09,failed
9093,865,444.24,North,2026-01-08,success
9094,306,420.87,South,2026-01-05,success
9095,817,531.95,East,2026-01-15,success
9096,1585,605.61,West,2025-12-24,success
9097,625,432.24,West,2026-01-16,success
9098,1057,376.16,North,2025-12-28,failed
9099,1110,544.68,,2025-12-24,success
9100,1029,629.44,West,2025-12-23,failed
9101,167,591.3,South,2026-01-18,success
9102,492,553.21,East,2026-01-11,success
9103,166,587.7,East,2026-01-15,failed
9104,528,487.0,North,2026-01-11,success
9105,1789,399.69,West,2026-01-14,failed
9106,1582,583.92,West,2025-12-26,success
9107,448,496.44,East,2026-01-09,success
9108,1075,355.43,West,2026-01-04,success
9109,1956,459.97,West,2026-01-13,failed
9110,1955,503.81,West,2026-01-17,failed
9111,1956,590.88,South,2025-12-27,success
9112,681,491.81,North,2025-12-25,success
9113,1094,451.57,West,2026-01-01,success
9114,1950,,North,2025-12-24,success
9115,945,536.28,East,2026-01-06,success
9116,1801,539.66,South,2025-12-25,failed
9117,1346,361.42,West,2025-12-23,failed
9118,1468,735.67,,2025-12-22,success
9119,914,445.05,West,2026-01-03,failed
9120,1787,443.7,North,2025-12-21,failed
9121,929,832.27,East,2026-01-11,success
9122,1609,580.85,West,2026-01-05,success
9123,482,323.2,,2025-12-27,success
9124,1884,342.6,East,2026-01-11,failed
9125,1618,332.93,North,2026-01-13,success
9126,1044,398.96,South,2025-12-23,success
9127,904,554.47,East,2026-01-14,success
9128,1628,626.0,North,2026-01-13,failed
9129,1438,317.42,West,2025-12-27,success
9130,1422,340.63,West,2026-01-05,success
9131,1274,700.62,South,2026-01-17,failed
9132,432,419.42,West,2026-01-06,failed
9133,1866,439.01,,2026-01-07,success
9134,1871,519.8,West,2026-01-04,success
9135,958,601.77,West,2026-01-16,failed
9136,559,,North,2026-01-06,failed
9137,168,356.57,South,2026-01-03,success
9138,662,436.88,North,2026-01-12,success
9139,1033,607.1,South,2025-12-30,failed
9140,360,240.14,South,2026-01-04,failed
9141,325,379.1,South,2026-01-04,success
9142,495,432.54,West,2026-01-01,success
9143,1111,369.39,East,2026-01-14,failed
9144,271,486.55,East,2026-01-02,success
9145,722,317.15,North,2026-01-08,failed
9146,1623,510.63,West,2026-01-14,failed
9147,193,478.85,West,2026-01-14,success
9148,1258,497.93,West,2026-01-13,success
9149,667,192.36,North,2026-01-18,success
9150,175,487.62,South,2026-01-17,success
9151,1713,693.52,West,2025-12-26,failed
9152,1310,375.51,,2026-01-10,success
9153,426,604.08,North,2026-01-12,success
9154,1279,334.69,South,2025-12-25,failed
9155,1993,719.11,East,2025-12-28,failed
9156,1488,365.76,South,2025-12-29,failed
9157,1633,460.5,West,2026-01-18,success
9158,934,,West,2026-01-06,failed
9159,921,533.38,East,2025-12-24,success
9160,1395,563.64,West,2026-01-02,success
9161,392,489.34,South,2025-12-30,success
9162,1868,309.3,,2026-01-07,success
9163,1230,322.84,North,2025-12-25,success
9164,1931,,East,2026-01-14,success
9165,749,485.38,South,2026-01-19,failed
9166,351,399.55,North,2026-01-08,success
9167,394,4566.5,East,2025-12-29,success
9168,998,675.35,South,2026-01-17,failed
9169,58,551.18,South,2025-12-31,success
9170,120,375.33,North,2026-01-07,success
9171,1108,388.9,West,2026-01-10,failed
9172,883,502.76,North,2026-01-04,success
9173,1223,553.26,South,2026-01-17,failed
9174,718,331.65,East,2026-01-05,success
9175,621,554.26,West,2026-01-04,success
9176,1140,436.0,South,2025-12-20,failed
9177,1273,578.99,East,2025-12-22,failed
9178,81,,,2026-01-13,failed
9179,1299,650.93,South,2026-01-11,failed
9180,112,608.58,South,2026-01-06,failed
9181,1450,665.03,West,2025-12-25,success
9182,1769,645.11,East,2025-12-21,success
9183,1863,325.15,North,2026-01-10,success
9184,1815,406.7,East,2026-01-10,failed
9185,1904,,East,2026-01-06,success
9186,677,410.52,West,2025-12-24,success
9187,1268,422.83,South,2026-01-07,success
9188,1966,390.93,West,2025-12-26,success
9189,821,474.5,West,2026-01-08,failed
9190,27,553.16,North,2026-01-03,success
9191,956,554.62,North,2026-01-04,failed
9192,562,508.63,North,2025-12-29,failed
9193,622,340.29,South,2026-01-08,success
9194,1870,643.26,East,2025-12-20,failed
9195,1531,510.58,North,2026-01-09,failed
9196,1169,424.47,South,2026-01-15,failed
9197,1461,430.33,South,2026-01-15,success
9198,1998,468.44,West,2026-01-13,failed
9199,1799,684.64,West,2025-12-26,failed
9200,1274,384.75,North,2025-12-31,failed
9201,803,681.64,East,2025-12-27,failed
9202,1374,579.45,South,2025-12-22,failed
9203,329,377.02,North,2026-01-06,failed
9204,669,,North,2026-01-13,failed
9205,916,400.63,East,2025-12-21,failed
